AK_c_Keq;AK_c_KmADP;AK_c_KmAMP;AK_c_KmATP;AK_c_Vmax;AK_c_k1;AK_c_k2;AK_g_Keq;AK_g_KmADP;AK_g_KmAMP;AK_g_KmATP;AK_g_Vmax;AK_g_k1;AK_g_k2;ALD_g_Keq;ALD_g_KiADP;ALD_g_KiAMP;ALD_g_KiATP;ALD_g_KiGA3P;ALD_g_KmDHAP;ALD_g_KmFru16BP;ALD_g_KmGA3P;ALD_g_Vmax;ATPu_c_k;ENO_c_Keq;ENO_c_Km2PGA;ENO_c_KmPEP;ENO_c_Vmax;G3PDH_g_Keq;G3PDH_g_KmDHAP;G3PDH_g_KmGly3P;G3PDH_g_KmNAD;G3PDH_g_KmNADH;G3PDH_g_Vmax;G6PDH_c_Keq;G6PDH_c_Km6PGL;G6PDH_c_KmGlc6P;G6PDH_c_KmNADP;G6PDH_c_KmNADPH;G6PDH_c_Vmax;G6PDH_g_Keq;G6PDH_g_Km6PGL;G6PDH_g_KmGlc6P;G6PDH_g_KmNADP;G6PDH_g_KmNADPH;G6PDH_g_Vmax;G6PP_c_Keq;G6PP_c_KmGlc;G6PP_c_KmGlc6P;G6PP_c_Vmax;GAPDH_g_Keq;GAPDH_g_Km13BPGA;GAPDH_g_KmGA3P;GAPDH_g_KmNAD;GAPDH_g_KmNADH;GAPDH_g_KmPi;GAPDH_g_Vmax;GAPDH_g_Vrmax;GDA_g_k;GK_g_Keq;GK_g_KmADP;GK_g_KmATP;GK_g_KmGly;GK_g_KmGly3P;GK_g_Vmax;GPO_c_KmGly3P;GPO_c_Vmax;GlcT_c_KmGlc;GlcT_c_Vmax;GlcT_c_alpha;GlcT_g_k;HXK_c_Keq;HXK_c_KmADP;HXK_c_KmATP;HXK_c_KmGlc;HXK_c_KmGlc6P;HXK_c_Vmax;HXK_c_Vmaxpc;HXK_g_Keq;HXK_g_KmADP;HXK_g_KmATP;HXK_g_KmGlc;HXK_g_KmGlc6P;HXK_g_Vmax;PFK_g_Keq;PFK_g_Ki1;PFK_g_Ki2;PFK_g_KmADP;PFK_g_KmATP;PFK_g_KmFru6P;PFK_g_KsATP;PFK_g_Vmax;PGAM_c_Keq;PGAM_c_Km2PGA;PGAM_c_Km3PGA;PGAM_c_Vmax;PGI_g_Keq;PGI_g_Ki6PG;PGI_g_KmFru6P;PGI_g_KmGlc6P;PGI_g_Vmax;PGI_g_Vrmax;PGK_g_Keq;PGK_g_Km13BPGA;PGK_g_Km3PGA;PGK_g_KmADP;PGK_g_KmATP;PGK_g_Vmax;PGK_g_Vrmax;PGL_c_Keq;PGL_c_Km6PG;PGL_c_Km6PGL;PGL_c_Vmax;PGL_c_k;PGL_g_Keq;PGL_g_Km6PG;PGL_g_Km6PGL;PGL_g_Vmax;PGL_g_k;PPI_c_Keq;PPI_c_KmRib5P;PPI_c_KmRul5P;PPI_c_Vmax;PPI_g_Keq;PPI_g_KmRib5P;PPI_g_KmRul5P;PPI_g_Vmax;PYK_c_Keq;PYK_c_KiADP;PYK_c_KiATP;PYK_c_KmADP;PYK_c_KmATP;PYK_c_KmPEP;PYK_c_KmPyr;PYK_c_Vmax;PYK_c_n;PyrT_c_KmPyr;PyrT_c_Vmax;RK_g_Keq;RK_g_KmADP;RK_g_KmATP;RK_g_KmRib;RK_g_KmRib5P;RK_g_Vmax;RK_g_Vrmax;TPI_g_Keq;TPI_g_KmDHAP;TPI_g_KmGA3P;TPI_g_Vmax;TPI_g_Vrmax;TR_c_Keq;TR_c_KmNADP;TR_c_KmNADPH;TR_c_KmTS2;TR_c_KmTSH2;TR_c_Vmax;_3PGAT_g_k;_6PGDH_c_Keq;_6PGDH_c_Km6PG;_6PGDH_c_KmNADP;_6PGDH_c_KmNADPH;_6PGDH_c_KmRul5P;_6PGDH_c_Vmax;_6PGDH_g_Keq;_6PGDH_g_Km6PG;_6PGDH_g_KmNADP;_6PGDH_g_KmNADPH;_6PGDH_g_KmRul5P;_6PGDH_g_Vmax;GAPDH_g_inhib
0.47787;0.0650476;1.68297;0.233238;457.065;271.883;568.947;0.473047;0.0803646;4.05372;0.0335592;12.8558;38.6235;81.6482;0.0788802;1.96826;5.18625;0.533085;0.0763783;0.0166662;0.00819573;0.0718105;815.884;42.1928;3.82203;0.0508805;0.210691;593.116;18912.9;0.099965;1.92479;0.397364;0.00856604;465.215;9.90883;0.0406329;0.0602727;0.00971885;0.00012502;7.95308;8.72493;0.0362489;0.0597462;0.00948965;0.00010825;7.95308;254.439;4.24893;3.84248;32.0851;0.0692892;0.140335;0.199058;0.291076;0.0195095;14.215;633.221;436.192;85.5156;0.000808185;0.569009;0.202186;0.492604;4.25547;178.769;1.74469;358.37;1.39359;132.557;0.785967;415802;858.837;0.123451;0.146864;0.10692;9.12895;185.215;0.0984981;694.224;0.123435;0.105363;0.0960154;11.2143;1695.18;1242.92;18.6614;10.6702;0.905507;0.0742328;0.946517;0.030244;1409.27;0.154222;0.147328;0.164806;214.952;0.43342;0.199327;0.11324;0.34136;1619.77;1252.27;3312.19;0.000648023;2.71987;0.433428;0.401527;3138.91;1217.67;23703.2;0.0311661;0.0498196;35.8661;0.0538867;21275.6;0.0246032;0.0558119;6.3293;0.0516889;6.37779;3.02648;1.35935;79.3671;4.51328;4.06713;1.34484;79.3671;7845.03;0.755946;0.548238;0.113519;15.1413;0.385029;40.3113;1104.89;2.78529;1.66336;245.791;0.0122581;0.238207;0.197976;0.66933;0.329982;2.38242;327.644;0.0455724;1.15893;0.247421;1241.22;5814.68;406.022;0.310536;0.00077377;0.00641696;0.00247482;249.464;37.5033;40.478;0.0040614;0.00096422;0.00054638;0.0332782;12.9353;51.3756;0.00358042;0.000889156;0.000479579;0.025591;12.9353;3.18814
0.456742;0.00653646;1.59161;0.323735;376.732;152.962;334.898;0.488816;0.0306388;1.23846;0.535039;180.256;3278.32;6706.67;0.0745527;1.65085;4.15343;0.642727;0.118378;0.0146584;0.00881462;0.084669;537.899;66.2498;6.19741;0.0551715;0.20212;568.772;14504.4;0.111028;2.17963;0.402514;0.00952089;445.823;5.67984;0.0341894;0.0583716;0.00912501;9.00E-05;9.30666;5.73767;0.0462783;0.0575329;0.00929762;9.70E-05;9.30666;231.962;5.67674;7.37246;6.44719;0.0625726;0.0758389;0.145303;0.371646;0.0252077;0.151968;835.326;477.373;719.028;0.000795571;0.562758;0.252995;0.543795;3.09838;213.359;1.75077;369.504;0.988449;127.148;0.63759;729667;837.097;0.130412;0.122281;0.0985347;13.8854;179.368;0.0964656;637.205;0.10616;0.144821;0.106458;9.49735;1680.04;1015.02;14.3423;13.1959;2.36864;0.0645266;1.04286;0.0434646;1561.3;0.164756;0.145501;0.161898;221.889;0.522357;0.128028;0.116577;0.398561;2146.73;1214.2;3391.28;0.00132744;0.909174;0.0342474;0.329961;2471.86;1527.79;21199.9;0.0607671;0.0517426;36.4975;0.0542023;24714.1;0.0520661;0.0457197;6.44073;0.0559577;6.41368;3.80213;1.58734;125.022;7.60045;4.84281;1.2099;125.022;10712.5;0.807441;0.656897;0.105118;16.9547;0.363059;78.1525;1193.33;2.42784;1.7773;267.902;0.00753655;0.202123;0.223681;0.522199;0.408575;12.7644;2395.55;0.0445433;1.26246;0.180177;1791.61;5740.41;481.363;0.0633935;0.000766022;0.00707421;0.00670086;222.047;4827.63;43.0293;0.00344133;0.000980042;0.000668963;0.0257428;7.43704;52.7769;0.0035835;0.000937161;0.000573404;0.0266912;7.43704;2.54498
0.473959;0.0815857;4.09635;0.745417;45.7176;2238.89;4723.81;0.480255;0.0331289;5.56831;1.18519;33.2176;152.15;316.81;0.0770777;1.45587;3.38979;0.714223;0.111994;0.0157454;0.00904735;0.075693;561.974;40.268;3.24918;0.0588164;0.215433;572.364;14940.6;0.104923;1.90313;0.453551;0.0106119;467.384;6.12997;0.0341167;0.056487;0.00937199;9.28E-05;7.5752;3.83253;0.034348;0.0589843;0.0094398;0.000112198;7.5752;303.223;4.84834;5.64305;6.40992;0.124619;0.183015;0.133598;0.626594;0.0187854;15.3456;1642.98;546.931;1.85021;0.000772026;0.568317;0.204497;0.442897;4.61691;211.513;1.62355;381.152;1.19457;111.139;0.582079;783367;694.55;0.134355;0.107888;0.0888389;11.4998;36.9559;0.0197674;764.15;0.137644;0.145;0.125911;15.843;1832.58;1048.57;17.1982;9.37399;0.456845;0.0800782;0.957165;0.0289638;2475.8;0.188104;0.144912;0.164788;271.916;0.483578;0.100176;0.113463;0.413721;2545.14;1457.99;3420.75;0.00511951;1.50866;0.333276;0.502386;2636.97;1084.71;21227.5;0.0663804;0.0534081;32.5428;0.0517095;19961.9;0.0584471;0.0500302;5.74285;0.0589193;5.33627;3.48735;1.3765;65.8495;4.5467;3.84708;1.45628;65.8495;9761.58;0.691552;0.562849;0.0956968;14.943;0.377019;21.9376;1257.45;2.49685;2.1084;252.069;0.00905816;0.221492;0.238089;0.625531;0.297574;1.12831;281.464;0.0472103;1.1812;0.238656;1296.95;5550.55;407.513;0.0103132;0.00075921;0.0071565;0.000650724;225.223;838.949;45.2652;0.00382684;0.00107404;0.000734417;0.0346153;10.1935;48.5019;0.00409912;0.00111446;0.000586166;0.0350796;10.1935;3.41387
0.458733;0.319682;8.99429;0.0599693;11.2533;857.869;1870.08;0.500484;0.844265;5.40872;0.197837;1802.68;6668.68;13324.5;0.0786891;1.78677;3.638;0.632239;0.0887535;0.0163152;0.00848793;0.0746927;497.948;61.0875;4.79276;0.0435304;0.267591;608.386;17107.9;0.102378;1.94955;0.383855;0.0104621;475.515;9.07759;0.0358081;0.0578064;0.00926888;9.80E-05;9.89117;7.2153;0.0414853;0.0570761;0.00908771;0.000112657;9.89117;287.807;5.58137;5.83288;22.3328;0.0814373;0.122253;0.138477;0.526226;0.0199383;0.95718;1295.77;537.608;291.132;0.000844061;0.560814;0.221114;0.467693;5.17364;198.201;1.78215;353.435;0.971151;81.1528;0.888691;1.13E+06;759.553;0.153445;0.11343;0.099799;10.1401;107.781;0.0524881;614.494;0.103735;0.104212;0.107747;13.0038;1945.66;1222.1;13.6326;11.363;0.527357;0.0690078;0.979923;0.0344767;1697.1;0.172041;0.178694;0.147699;200.827;0.45334;0.142409;0.114881;0.380328;2048.74;1378.85;3313.03;0.00449794;1.50519;0.123133;0.257412;2310.63;1202.28;23100.9;0.0795042;0.0520222;28.8038;0.0534535;22328.5;0.0578183;0.0426712;5.08303;0.0568486;6.03768;3.77615;1.5314;66.027;5.59847;3.94404;1.62042;66.027;11267.5;0.571842;0.66832;0.104026;15.293;0.31157;42.6593;1097.45;2.48631;1.9724;245.334;0.0105368;0.254927;0.24633;0.558224;0.331526;32.4536;5011.26;0.0413434;1.1575;0.213455;1132.92;5053.33;437.93;0.0765673;0.000769701;0.00651915;0.012578;217.061;353.37;54.9379;0.00340612;0.00108891;0.000515448;0.0281833;9.91855;46.2766;0.00347379;0.000822088;0.000542129;0.028989;9.91855;2.80249
0.486065;0.0749838;10.6336;0.205376;107.031;449.15;924.054;0.468182;0.0682365;4.23766;0.140587;21.3201;218.866;467.481;0.079379;1.78334;3.47783;0.761255;0.0768367;0.0159364;0.00862797;0.0704;525.05;50.5827;4.96321;0.0379448;0.280367;555.746;14240.5;0.0783749;2.00851;0.445631;0.0100409;427.025;20.6179;0.0436572;0.0561593;0.00959339;0.000111368;9.60258;7.86317;0.0379933;0.0591559;0.00900432;9.83E-05;9.60258;191.933;5.16229;4.22978;37.2587;0.0489758;0.0836334;0.216077;0.557602;0.0175074;8.77778;1841.04;461.44;452.326;0.000857184;0.578179;0.303501;0.494818;3.21142;267.917;1.79937;377.484;1.17553;136.254;0.812708;1.02E+06;736.09;0.140112;0.128575;0.0979547;8.83423;51.5688;0.028277;1075.94;0.165457;0.0900707;0.0865296;12.9547;1772.13;889.884;14.1226;14.8799;3.99604;0.066787;1.16475;0.0347409;1846.51;0.167799;0.14768;0.143102;315.139;0.467405;0.117346;0.108947;0.423111;2614.43;1454.82;3455.97;0.000676827;2.0436;0.0268795;0.161519;3182.31;1360.67;21578.1;0.0179291;0.0628805;25.0586;0.0544695;23535.1;0.0370385;0.050588;4.4221;0.0597209;4.16254;3.66812;1.2712;87.6387;4.82886;4.64395;1.36224;87.6387;12137.4;0.997039;0.54868;0.118541;14.4776;0.281703;97.3743;930.436;2.05603;2.03585;220.289;0.014641;0.245851;0.207669;0.471013;0.442489;23.2656;1428.81;0.0475779;1.22366;0.249078;1288.41;5512.19;357.148;0.0350647;0.000763285;0.00633332;0.00435709;256.812;4.02004;42.7307;0.00315415;0.0010445;0.000569944;0.0314358;12.5347;52.5092;0.00356286;0.00082221;0.000545981;0.0299355;12.5347;2.71105
0.450397;0.400986;4.28783;0.0595835;272.955;21189.4;47046;0.510675;0.338614;1.69396;0.0715945;415.348;253.784;496.958;0.144683;2.567;2.8637;0.571808;0.0684434;0.0135129;0.00785882;0.0611055;482.127;42.4586;3.87931;0.0439567;0.268526;607.987;14855.6;0.083911;2.01715;0.464926;0.00902598;481.425;7.33771;0.0387843;0.0589627;0.00956517;8.68E-05;7.11294;5.36369;0.0488162;0.0567848;0.00922873;0.000116794;7.11294;341.562;5.52106;6.27309;4.95684;0.0932687;0.136406;0.148202;0.538751;0.0142965;2.26376;1788.79;473.16;4203.48;0.000832042;0.570426;0.312621;0.434413;3.8608;187.172;1.61724;358.116;1.15876;120.896;0.889908;29449.4;710.375;0.138408;0.107931;0.0901612;10.6977;34.6059;0.0178942;731.11;0.127891;0.115292;0.0994922;9.79993;1899.32;1046.93;16.2901;8.91076;3.88513;0.0606883;0.986369;0.0364238;2265.37;0.161404;0.168207;0.161465;230.248;0.422048;0.148632;0.100771;0.356283;2001.39;1354.8;3442.92;0.0027411;1.80236;0.00441619;0.181175;2738.3;1221.17;18365.3;0.00535234;0.0572638;27.5918;0.0565449;19636.6;0.10225;0.0349826;4.86914;0.0492102;6.09328;3.67181;1.41098;70.6797;4.68761;4.62628;1.49917;70.6797;11953.8;0.691691;0.545251;0.109447;15.2661;0.321621;67.2174;821.562;2.52933;1.83477;238.532;0.0145672;0.343302;0.265766;0.645314;0.368697;5.58064;519.078;0.0472014;1.152;0.258622;1151.3;5475.81;445.681;0.008817;0.000772889;0.00659859;0.00280329;234.502;570.107;45.204;0.00404614;0.00122294;0.000550583;0.0346168;10.7406;50.4959;0.00345636;0.00092889;0.000665134;0.0351099;10.7406;3.15177
0.479228;0.185335;1.16287;0.770999;183.657;423.728;884.188;0.454827;0.880149;0.832785;0.387777;0.321834;1938.71;4262.52;0.0775806;2.04291;3.22514;0.598171;0.0979833;0.0125669;0.00949786;0.071913;531.039;49.7304;3.70439;0.0432763;0.219562;600.79;15345.1;0.110937;2.05433;0.351713;0.0106253;436.546;4.44454;0.0441537;0.058765;0.00935836;9.57E-05;8.2231;11.5183;0.043608;0.058162;0.00930593;9.34E-05;8.2231;273.803;4.66744;4.86736;25.7198;0.0598546;0.0648902;0.148292;0.371599;0.0245082;6.20906;968.757;471.827;24.2415;0.000801516;0.551212;0.233108;0.46409;2.73594;258.505;1.66819;364.711;1.1815;115.398;0.753271;595436;600.202;0.203995;0.125752;0.0969194;10.2763;62.6234;0.0347339;642.355;0.146999;0.0934383;0.107411;12.2425;1740.33;1092.01;16.6657;9.73946;0.182514;0.0609852;1.05501;0.0332847;2007.69;0.177252;0.188088;0.163822;252.904;0.435253;0.126673;0.118524;0.439985;2284.91;1428.44;3358.08;0.007974;1.61776;0.0786367;0.256089;2922.26;1772.93;19017;0.0316884;0.0541021;21.9574;0.0608154;20323.3;0.162262;0.0595848;3.87484;0.0538071;4.87698;4.10716;1.60646;71.2097;6.04825;4.28901;1.48091;71.2097;9388.76;0.527529;0.575661;0.126853;15.3915;0.352118;46.8619;805.369;2.63255;1.99091;204.738;0.0108874;0.322204;0.243924;0.577254;0.392781;4.17782;426.94;0.0454228;1.21686;0.238996;1301.13;5625.92;389.981;0.0423637;0.000782366;0.00630915;0.000898975;245.172;292.225;41.8061;0.00365014;0.00105781;0.000675964;0.026211;14.0303;45.8162;0.00443118;0.00110222;0.000491021;0.0444356;14.0303;2.27038
0.489577;0.115019;1.71252;0.620907;341.49;5.71155;11.6663;0.46739;0.463706;0.795666;0.039463;1.5693;50.701;108.477;0.0863573;1.56669;3.868;0.953253;0.143036;0.0134385;0.00928027;0.0713699;601.369;50.6633;5.41257;0.0485869;0.210953;574.445;15368.8;0.100347;1.90269;0.388501;0.00939133;439.892;2.01467;0.0393979;0.0593668;0.00935649;9.52E-05;11.0105;5.38935;0.0431826;0.0603755;0.00951487;0.000110644;11.0105;242.953;4.12216;3.57474;7.52145;0.0596073;0.0986798;0.177361;0.516985;0.0255682;5.55991;1082.96;504.974;1.70755;0.000824823;0.560723;0.312954;0.509632;4.16787;231.355;1.6441;376.456;1.03255;87.7222;0.826561;486200;788.717;0.114861;0.117905;0.112816;11.2171;63.7175;0.033115;787.126;0.134495;0.103231;0.100994;14.5933;1860.41;1020.01;13.635;10.9894;1.98885;0.0575785;0.954207;0.042925;2163.1;0.160846;0.16655;0.130305;219.895;0.4259;0.175249;0.121729;0.459469;2348.1;1475.4;3357.56;0.00684066;1.99594;0.655321;0.260039;2891.56;1596.1;20067.7;0.137059;0.0519689;28.4264;0.0598352;20586.9;0.298575;0.050847;5.01643;0.0535862;4.7033;3.72025;1.36578;82.964;7.72037;3.89022;1.53123;82.964;12855.1;0.589337;0.561021;0.121857;16.6359;0.334012;44.9043;1138.67;2.65564;1.76532;224.185;0.00973074;0.219135;0.270684;0.541102;0.360331;4.38032;835.005;0.046592;1.17893;0.239885;1247.96;5450.1;406.755;0.0648297;0.000755237;0.0070171;0.00540228;222.579;679.172;51.6307;0.00290534;0.00130872;0.000681274;0.0294503;11.6969;46.5224;0.00436061;0.00118917;0.000507697;0.0279338;11.6969;3.3561
0.473491;0.153542;21.666;0.0958945;366.041;21.6583;45.7417;0.47509;0.723281;1.68013;1.78746;611.823;326.734;687.731;0.127816;1.54243;3.73245;0.781454;0.10545;0.0146042;0.00962056;0.0630357;450.179;47.9683;4.0245;0.0472941;0.32863;652.075;13930.1;0.103675;1.65898;0.488527;0.0114392;472.774;12.0295;0.0358455;0.0561125;0.00974255;9.59E-05;9.49975;11.9413;0.0361115;0.0576268;0.00945125;8.80E-05;9.49975;244.833;3.48428;5.26753;13.3862;0.0362925;0.156821;0.115286;0.586377;0.025383;0.640666;287.82;471.699;150.239;0.000889084;0.570266;0.266934;0.595026;4.90355;188.994;1.72755;370.524;1.17412;116.014;0.707032;1.14E+06;855.322;0.128075;0.122401;0.0818532;10.9673;73.0374;0.0390452;620.091;0.121338;0.122979;0.0893218;12.713;1797.55;900.488;20.0353;11.1995;0.591443;0.0540238;1.01025;0.0400337;1582.31;0.170109;0.140813;0.150831;252.648;0.42159;0.119213;0.123576;0.455553;1968.27;1279.25;3401.9;0.00171992;1.86382;0.0735313;0.35533;3945.37;1409.37;21077.2;0.126197;0.0501072;27.2202;0.0551451;22352.4;0.0356293;0.0480151;4.80356;0.0544519;5.23108;4.03634;1.37498;57.3542;5.66558;3.45421;1.76565;57.3542;8310.69;0.609612;0.618853;0.10643;13.2556;0.294191;33.756;820.063;2.56895;2.08164;241.849;0.0104214;0.244182;0.236955;0.466389;0.43426;27.6475;2764.9;0.0446478;1.12303;0.231444;1290.33;5956.01;482.541;0.0248881;0.000774224;0.0064968;0.000455746;240.02;6347.54;42.3184;0.00349195;0.00105873;0.0006504;0.0279077;9.74561;50.757;0.00283182;0.00117011;0.000575049;0.0343225;9.74561;3.12427
0.50557;1.15444;16.2987;0.00673479;4207.17;749.671;1482.82;0.482996;0.109179;10.2005;0.184162;96.257;1784.04;3693.69;0.0555788;1.28486;3.46504;0.798596;0.104148;0.0139221;0.00953757;0.0741868;776.173;64.049;5.00125;0.0488713;0.19688;606.179;18904.5;0.105042;1.78467;0.348236;0.00837206;435.616;11.9925;0.0387281;0.0558322;0.0093199;8.39E-05;9.58133;5.58162;0.0476311;0.0562961;0.0093773;0.000117717;9.58133;254.174;6.69675;6.10056;30.5181;0.060712;0.147473;0.184018;0.491107;0.0263853;0.565711;520.854;373.117;7020.87;0.000866909;0.555805;0.255833;0.468321;4.19252;201.931;1.69199;359.627;0.944037;109.887;0.869413;92991.2;726.398;0.144779;0.118835;0.113733;12.5234;95.4996;0.0474392;625.473;0.0818853;0.117249;0.0829198;11.9371;1917.6;1199.71;12.4413;13.7019;0.946199;0.0602959;0.990818;0.0332302;1760.07;0.183091;0.174055;0.143702;282.639;0.509123;0.0936298;0.109694;0.419707;2457.69;1274.4;3362.79;0.00369006;1.82191;0.0337996;0.290005;2476.48;1540.35;21741.6;0.0254136;0.0498128;27.2198;0.0569781;18881.8;0.0303332;0.0414725;4.8035;0.0550561;6.11682;3.59366;1.37413;54.4189;8.08313;3.78811;1.28987;54.4189;13656.2;0.833151;0.502736;0.135754;15.5423;0.330362;34.4688;1284.91;2.61415;1.92455;263.354;0.0125861;0.213201;0.191582;0.536856;0.390947;6.95802;682.183;0.0460798;1.24606;0.225902;1430.23;5626.98;521.413;0.107437;0.000782877;0.00682221;0.00200037;219.396;39.4614;32.4359;0.00304423;0.000911753;0.000829038;0.0336925;8.72769;37.6827;0.00311988;0.000922631;0.000480487;0.0294568;8.72769;2.67192
0.492017;0.173663;19.481;0.115001;47.7112;1.59495;3.24165;0.501346;0.161887;0.807592;0.161965;93.0215;8843.1;17638.7;0.0860178;1.46054;4.10658;0.828707;0.0950368;0.0199591;0.00731302;0.0666137;356.131;103.693;4.63948;0.065487;0.237072;695.833;15726.5;0.107664;1.87237;0.344532;0.00945761;448.945;9.43252;0.0393022;0.0567833;0.00964718;9.74E-05;5.52449;3.56569;0.0367828;0.0576786;0.00886198;8.98E-05;5.52449;247.742;5.65006;5.40234;5.12483;0.0549602;0.0816002;0.1315;0.507505;0.0190098;0.474355;1056.46;451.307;103.135;0.000824696;0.580805;0.255139;0.43847;4.95779;187.865;1.70467;374.995;1.10436;111.899;0.69087;2.90E+06;871.763;0.100658;0.0949654;0.0844891;10.3918;43.9056;0.0226913;830.431;0.132457;0.0977156;0.0748183;10.4851;1891;1017.37;9.77771;7.66366;1.04837;0.0544491;0.914598;0.0363205;1778.61;0.166039;0.154445;0.130542;269.171;0.463651;0.163205;0.12405;0.415322;1816.54;1182.03;3452.81;0.00343972;0.840177;0.0405545;0.296251;2764.08;1160.14;19448.9;0.0187316;0.0544895;28.1644;0.0567443;20740.3;0.0815351;0.0492615;4.97019;0.0604437;6.62794;3.78845;1.16293;53.988;4.49059;3.92612;1.30773;53.988;12538.3;0.7471;0.655374;0.112167;14.2459;0.374624;42.4058;913.613;2.44975;1.87404;220.663;0.0129463;0.201716;0.234027;0.529171;0.45859;20.8535;2156.41;0.0463852;1.1677;0.242867;1337.04;5995.19;380.24;0.0211121;0.000774342;0.00677327;0.000117432;209.022;51.8551;51.3182;0.00298429;0.000995357;0.000675723;0.0323331;12.3548;61.5277;0.00279692;0.00102664;0.000637996;0.0346568;12.3548;2.85337
0.455781;0.263187;3.44703;0.328287;1.67345;5.94588;13.0455;0.477945;0.0474136;5.09587;0.420707;2.00525;8366.56;17505.3;0.0998239;1.32355;3.83963;0.641643;0.11159;0.0203574;0.00776466;0.0712776;499.76;41.2627;2.73872;0.054357;0.281236;636.036;16157.5;0.0928392;2.34949;0.376957;0.00984298;451.773;4.50385;0.0397377;0.0568154;0.00911655;0.00010736;6.96915;2.99989;0.0354817;0.0596812;0.00934774;0.000118325;6.96915;204.169;7.63638;3.72479;25.1552;0.0863375;0.137161;0.115809;0.428766;0.0187893;1.68756;726.186;440.957;125610;0.000842366;0.535853;0.187798;0.43912;3.56957;175.231;1.64229;369.156;1.26642;93.3538;0.678368;184720;833.398;0.133216;0.0990735;0.0864143;16.2712;90.5545;0.0454183;791.875;0.140972;0.129514;0.119578;17.1018;1903.23;925.688;20.7823;9.42886;0.518819;0.0639099;0.849803;0.0411657;1453.45;0.175499;0.174126;0.138824;247.394;0.513855;0.192194;0.124058;0.400641;2055.72;1251.29;3192.36;0.00179219;1.68935;0.0268126;0.273954;2804.15;1089.8;22878.7;0.0128904;0.0414359;21.4625;0.0568445;17922.9;0.0489957;0.0404752;3.7875;0.0568707;6.43156;3.65487;1.5175;74.272;5.45366;3.47757;1.22448;74.272;11598;0.717458;0.434026;0.120022;15.4925;0.336549;39.817;1432.31;2.65209;1.88688;239.104;0.00745763;0.243232;0.205717;0.445997;0.398081;3.40584;432.746;0.0448704;1.20124;0.259281;1209.66;5818.93;492.047;0.202086;0.000764865;0.00674677;0.00394067;231.437;1057.35;42.5454;0.00315731;0.000804713;0.000669927;0.0240734;10.5286;53.281;0.0037308;0.00125741;0.000637408;0.0321996;10.5286;2.80303
0.495727;0.098159;3.64355;2.00165;1.83959;100.697;203.13;0.464717;0.86718;2.3385;0.0979259;0.113446;196.491;422.819;0.10251;1.68771;4.03806;0.575724;0.100215;0.0161049;0.0102482;0.0740849;466.132;73.6645;3.47881;0.0494497;0.229788;526.191;16493.1;0.09666;2.30568;0.401981;0.00848916;466.867;16.2902;0.0336399;0.0590874;0.00936586;0.000113982;7.979;5.48561;0.0426666;0.0577489;0.00940797;0.000105991;7.979;260.328;5.94325;6.29406;18.3553;0.0583761;0.0766714;0.164458;0.359218;0.0174298;2.22132;1445.96;565.973;414.054;0.000819447;0.568529;0.195264;0.468196;3.56398;256.86;1.71283;369.343;1.17108;103.878;0.695272;28471.5;754.089;0.163311;0.111309;0.0983556;8.24707;131.245;0.061105;791.419;0.134515;0.119738;0.0901873;12.6857;2016.62;1019.74;16.4943;8.56511;2.12966;0.0560747;0.921091;0.0402269;2365.48;0.160161;0.125741;0.139132;288.965;0.461577;0.187973;0.134834;0.344613;1395.45;1194.83;3577.17;0.0101463;1.0669;0.280244;0.181105;2680.02;1562.49;19322.5;0.0828745;0.0650859;25.6357;0.0577316;26347.1;0.0377184;0.0527811;4.52394;0.0605518;3.92494;4.94343;1.17148;102.089;5.82313;3.83506;1.51313;102.089;11377.4;0.530068;0.589401;0.100401;13.9419;0.341617;63.105;921.992;2.62311;1.72606;251.488;0.0111493;0.214365;0.257184;0.453296;0.359964;24.4084;3307.52;0.0447802;1.18071;0.293755;1089.41;6052.66;537.063;0.496437;0.000770859;0.00739446;0.00248299;224.783;272.984;36.0645;0.0032795;0.000873284;0.000577495;0.031289;8.94438;44.6905;0.00316299;0.0013635;0.000692665;0.0366899;8.94438;3.71293
